,name,type,latitude_deg,longitude_deg,iso_country,iso_region,municipality,icao_code,iata_code,municipality_iso_country
1953,Capitán FAP Renán Elías Olivera International Airport,medium_airport,-13.74489974975586,-76.22029876708984,PE,PE-ICA,Pisco,SPSO,PIO,"Pisco,PE"
1954,Cadete FAP Guillermo Del Castillo Paredes Airport,medium_airport,-6.508739948272705,-76.37319946289062,PE,PE-SAM,Tarapoto,SPST,TPP,"Tarapoto,PE"
1955,Coronel FAP Carlos Ciriani Santa Rosa International Airport,medium_airport,-18.0533008575,-70.2758026123,PE,PE-TAC,Tacna,SPTN,TCQ,"Tacna,PE"
1956,Padre Aldamiz International Airport,medium_airport,-12.6135997772,-69.2285995483,PE,PE-MDD,Puerto Maldonado,SPTU,PEM,"Puerto Maldonado,PE"
1957,Capitán FAP Guillermo Concha Iberico International Airport,medium_airport,-5.20574998856,-80.61640167239999,PE,PE-PIU,Piura,SPUR,PIU,"Piura,PE"
1958,Capitan Montes Airport,medium_airport,-4.5766401290894,-81.254096984863,PE,PE-PIU,Talara,SPYL,TYL,"Talara,PE"
1959,Maria Reiche Neuman Airport,medium_airport,-14.8540000916,-74.9615020752,PE,PE-ICA,Nazca,SPZA,NZC,"Nazca,PE"
1960,Alejandro Velasco Astete International Airport,large_airport,-13.535699844400002,-71.9387969971,PE,PE-CUS,Cusco,SPZO,CUZ,"Cusco,PE"
1961,Shangrao Sanqingshan Airport,medium_airport,28.3797,117.9643,CN,CN-36,Shangrao,ZSSR,SQD,"Shangrao,CN"
1962,Shaxian Airport,medium_airport,26.4263,117.8336,CN,CN-35,Sanming,ZSSM,SQJ,"Sanming,CN"
1963,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,medium_airport,-25.1847,-50.1441,BR,BR-PR,Ponta Grossa,SBPG,PGZ,"Ponta Grossa,BR"
1964,Santa Bernardina International Airport,medium_airport,-33.3588981628418,-56.49919891357422,UY,UY-DU,Durazno,SUDU,DZO,"Durazno,UY"
1965,Capitan Corbeta CA Curbelo International Airport,medium_airport,-34.855098724365234,-55.09429931640625,UY,UY-MA,Punta del Este,SULS,PDP,"Punta del Este,UY"
1966,Carrasco International /General C L Berisso Airport,large_airport,-34.838402,-56.0308,UY,UY-CA,Montevideo,SUMU,MVD,"Montevideo,UY"
1967,Nueva Hesperides International Airport,medium_airport,-31.438499450683597,-57.98529815673828,UY,UY-SA,Salto,SUSO,STY,"Salto,UY"
1968,Oswaldo Guevara Mujica Airport,medium_airport,9.553375,-69.237869,VE,VE-P,Acarigua,SVAC,AGV,"Acarigua,VE"
1969,Anaco Airport,medium_airport,9.430225,-64.470726,VE,VE-B,Anaco,SVAN,AAO,"Anaco,VE"
1970,General José Antonio Anzoategui International Airport,large_airport,10.111111,-64.692222,VE,VE-B,Barcelona,SVBC,BLA,"Barcelona,VE"
1971,Barinas Airport,medium_airport,8.615,-70.21416667,VE,VE-E,Barinas,SVBI,BNS,"Barinas,VE"
1972,Barquisimeto International Airport,medium_airport,10.042746543884276,-69.3586196899414,VE,VE-K,Barquisimeto,SVBM,BRM,"Barquisimeto,VE"
1973,Escuela Mariscal Sucre Airport,medium_airport,10.249978065490724,-67.64942169189453,VE,VE-D,Maracay,SVBS,MYC,"Maracay,VE"
1974,Carora Airport,medium_airport,10.175602912902832,-70.06521606445312,VE,VE-K,Carora,SVCO,VCR,"Carora,VE"
1975,José Leonardo Chirinos Airport,medium_airport,11.41494369506836,-69.68090057373047,VE,VE-I,Coro,SVCR,CZE,"Coro,VE"
1976,Guanare Airport,medium_airport,9.026944160461426,-69.7551498413086,VE,VE-P,Guanare,SVGU,GUQ,"Guanare,VE"
1977,La Chinita International Airport,medium_airport,10.5582084656,-71.7278594971,VE,VE-V,Maracaibo,SVMC,MAR,"Maracaibo,VE"
1978,Simón Bolívar International Airport,large_airport,10.601194,-66.991222,VE,VE-X,Caracas,SVMI,CCS,"Caracas,VE"
1979,Cacique Aramare Airport,medium_airport,5.6199898719788,-67.606101989746,VE,VE-Z,Puerto Ayacucho,SVPA,PYH,"Puerto Ayacucho,VE"
1980,Sub Teniente Nestor Arias Airport,medium_airport,10.2787,-68.755203,VE,VE-U,San Felipe,SVSP,SNF,"San Felipe,VE"
1981,San Tomé Airport,medium_airport,8.9451465606689,-64.151084899902,VE,VE-B,El Tigre,SVST,SOM,"El Tigre,VE"
1982,Tucupita Airport,medium_airport,9.088994026184082,-62.09417343139648,VE,VE-Y,Tucupita,SVTC,TUV,"Tucupita,VE"
1983,Arturo Michelena International Airport,medium_airport,10.14973258972168,-67.92839813232422,VE,VE-G,Valencia,SVVA,VLN,"Valencia,VE"
1984,Dr. Antonio Nicolás Briceño Airport,medium_airport,9.34047794342041,-70.58406066894531,VE,VE-T,Valera,SVVL,VLV,"Valera,VE"
1985,Cheddi Jagan International Airport,medium_airport,6.49855,-58.254101,GY,GY-DE,Georgetown,SYCJ,GEO,"Georgetown,GY"
1986,Lethem Airport,medium_airport,3.37276,-59.789398,GY,GY-UT,Lethem,SYLT,LTM,"Lethem,GY"
1987,Grantley Adams International Airport,medium_airport,13.0746,-59.4925,BB,BB-01,Bridgetown,TBPB,BGI,"Bridgetown,BB"
1988,Martinique Aimé Césaire International Airport,large_airport,14.591,-61.003201,MQ,MQ-U-A,Fort-de-France,TFFF,FDF,"Fort-de-France,MQ"
1989,Point Salines International Airport,medium_airport,12.004199981689451,-61.78620147705078,GD,GD-GE,Saint George's,TGPY,GND,"Saint George's,GD"
1990,Antonio Nery Juarbe Pol Airport,medium_airport,18.45085,-66.675768,PR,PR-U-A,Arecibo,TJAB,ARE,"Arecibo,PR"
1991,Rafael Hernandez Airport,medium_airport,18.49489974975586,-67.12940216064453,PR,PR-U-A,Aguadilla,TJBQ,BQN,"Aguadilla,PR"
1992,Fernando Luis Ribas Dominicci Airport,medium_airport,18.45680046081543,-66.09809875488281,PR,PR-U-A,San Juan,TJIG,SIG,"San Juan,PR"
1993,Luis Munoz Marin International Airport,large_airport,18.4393997192,-66.0018005371,PR,PR-U-A,San Juan,TJSJ,SJU,"San Juan,PR"
1994,Eugenio Maria De Hostos Airport,medium_airport,18.255699157714844,-67.14849853515625,PR,PR-U-A,Mayaguez,TJMZ,MAZ,"Mayaguez,PR"
1995,Mercedita Airport,medium_airport,18.00830078125,-66.56300354003906,PR,PR-U-A,Ponce,TJPS,PSE,"Ponce,PR"
1996,Robert L. Bradshaw International Airport,medium_airport,17.311199188232422,-62.71870040893555,KN,KN-U-A,Basseterre,TKPK,SKB,"Basseterre,KN"
1997,George F. L. Charles Airport,medium_airport,14.0202,-60.992901,LC,LC-02,Castries,TLPC,SLU,"Castries,LC"
1998,Queen Beatrix International Airport,large_airport,12.5014,-70.015198,AW,AW-U-A,Oranjestad,TNCA,AUA,"Oranjestad,AW"
1999,Hato International Airport,large_airport,12.1889,-68.959801,CW,CW-U-A,Willemstad,TNCC,CUR,"Willemstad,CW"
2000,Jumandy Airport,medium_airport,-1.059722,-77.583333,EC,EC-N,Tena,SEJD,TNW,"Tena,EC"
2001,Ordu–Giresun Airport,medium_airport,40.966872,38.085995,TR,TR-52,Ordu,LTCB,OGU,"Ordu,TR"
2002,Piarco International Airport,medium_airport,10.595399856567385,-61.33720016479492,TT,TT-TUP,Port of Spain,TTPP,POS,"Port of Spain,TT"
2003,Argyle International Airport,medium_airport,13.156695,-61.149945,VC,VC-U-A,Kingstown,TVSA,SVD,"Kingstown,VC"
2004,L.F. Wade International International Airport,medium_airport,32.36399841308594,-64.67870330810547,BM,BM-U-A,Hamilton,TXKF,BDA,"Hamilton,BM"
2005,Almaty Airport,large_airport,43.35210037231445,77.04049682617188,KZ,KZ-ALM,Almaty,UAAA,ALA,"Almaty,KZ"
2006,Nursultan Nazarbayev International Airport,large_airport,51.022202,71.466904,KZ,KZ-AKM,Nur-Sultan,UACC,NQZ,"Nur-Sultan,KZ"
2007,Kokshetau Airport,medium_airport,53.329102,69.594597,KZ,KZ-AKM,Kokshetau,UACK,KOV,"Kokshetau,KZ"
2008,Petropavl Airport,medium_airport,54.774702,69.183273,KZ,KZ-SEV,Petropavl,UACP,PPK,"Petropavl,KZ"
2009,Taraz Airport,medium_airport,42.85359954833984,71.30359649658203,KZ,KZ-ZHA,Taraz,UADD,DMB,"Taraz,KZ"
2010,Manas International Airport,large_airport,43.0612983704,74.4776000977,KG,KG-C,Bishkek,UCFM,FRU,"Bishkek,KG"
2011,Osh Airport,medium_airport,40.6090011597,72.793296814,KG,KG-O,Osh,UCFO,OSS,"Osh,KG"
2012,Shymkent Airport,medium_airport,42.364200592041016,69.47889709472656,KZ,KZ-YUZ,Shymkent,UAII,CIT,"Shymkent,KZ"
2013,Ekibastuz Airport,medium_airport,51.59099960327149,75.21499633789062,KZ,KZ-PAV,Ekibastuz,UASB,EKB,"Ekibastuz,KZ"
2014,Pavlodar Airport,medium_airport,52.19499969482422,77.07389831542969,KZ,KZ-PAV,Pavlodar,UASP,PWQ,"Pavlodar,KZ"
2015,Semipalatinsk Airport,medium_airport,50.351295,80.234398,KZ,KZ-VOS,Semey,UASS,PLX,"Semey,KZ"
2016,Atyrau Airport,medium_airport,47.12189865112305,51.8213996887207,KZ,KZ-ATY,Atyrau,UATG,GUW,"Atyrau,KZ"
2017,Zaqatala International Airport,medium_airport,41.557823,46.669464,AZ,AZ-ZAQ,Zaqatala,UBBY,ZTU,"Zaqatala,AZ"
2018,Shirak International Airport,medium_airport,40.750401,43.859299,AM,AM-SH,Gyumri,UDSG,LWN,"Gyumri,AM"
2019,Zvartnots International Airport,large_airport,40.1473007202,44.3959007263,AM,AM-ER,Yerevan,UDYZ,EVN,"Yerevan,AM"
2020,Yakutsk Airport,medium_airport,62.093299865722656,129.77099609375,RU,RU-SA,Yakutsk,UEEE,YKS,"Yakutsk,RU"
2021,Chulman Airport,medium_airport,56.913898468018,124.91400146484,RU,RU-SA,Neryungri,UELL,NER,"Neryungri,RU"
2022,Lensk Airport,medium_airport,60.7206001282,114.825996399,RU,RU-SA,Lensk,UERL,ULK,"Lensk,RU"
2023,Saskylakh Airport,medium_airport,71.927902,114.080002,RU,RU-SA,Saskylakh,UERS,SYS,"Saskylakh,RU"
2024,Srednekolymsk Airport,medium_airport,67.4805,153.7364,RU,RU-SA,Srednekolymsk,UESK,SEK,"Srednekolymsk,RU"
2025,Cherskiy Airport,medium_airport,68.7406005859375,161.33799743652344,RU,RU-SA,Cherskiy,UESS,CYX,"Cherskiy,RU"
2026,Tiksi Airport,medium_airport,71.697700500488,128.90299987793,RU,RU-SA,Tiksi,UEST,IKS,"Tiksi,RU"
2027,Zyryanka Airport,medium_airport,65.7485,150.8889,RU,RU-SA,Zyryanka,UESU,ZKP,"Zyryanka,RU"
2028,Batumi International Airport,medium_airport,41.6102981567,41.5997009277,GE,GE-AJ,Batumi,UGSB,BUS,"Batumi,GE"
2029,Tbilisi International Airport,large_airport,41.6692008972,44.95470047,GE,GE-TB,Tbilisi,UGTB,TBS,"Tbilisi,GE"
2030,Khabarovsk Novy Airport,large_airport,48.528338,135.188588,RU,RU-KHA,Khabarovsk,UHHH,KHV,"Khabarovsk,RU"
2031,Ugolny Yuri Ryktheu Airport,medium_airport,64.734902,177.740997,RU,RU-CHU,Anadyr,UHMA,DYR,"Anadyr,RU"
2032,Sokol Airport,medium_airport,59.9109992980957,150.72000122070312,RU,RU-MAG,Magadan,UHMM,GDX,"Magadan,RU"
2033,Severo-Evensk Airport,medium_airport,61.921786,159.229059,RU,RU-MAG,Evensk,UHMW,SWV,"Evensk,RU"
2034,Okhotsk Airport,medium_airport,59.410064697265625,143.05650329589844,RU,RU-KHA,Okhotsk,UHOO,OHO,"Okhotsk,RU"
2035,Yuzhno-Sakhalinsk Airport,medium_airport,46.88869857788086,142.71800231933594,RU,RU-SAK,Yuzhno-Sakhalinsk,UHSS,UUS,"Yuzhno-Sakhalinsk,RU"
2036,Chita-Kadala International Airport,medium_airport,52.026299,113.306,RU,RU-CHI,Chita,UIAA,HTA,"Chita,RU"
2037,Bratsk Airport,medium_airport,56.370601654052734,101.697998046875,RU,RU-IRK,Bratsk,UIBB,BTK,"Bratsk,RU"
2038,Irkutsk International Airport,medium_airport,52.268002,104.389,RU,RU-IRK,Irkutsk,UIII,IKT,"Irkutsk,RU"
2039,Mariupol International Airport,medium_airport,47.07609939575195,37.44960021972656,UA,UA-14,Mariupol,UKCM,MPW,"Mariupol,UA"
2040,Luhansk International Airport,medium_airport,48.4174003601,39.3740997314,UA,UA-09,Luhansk,UKCW,VSG,"Luhansk,UA"
2041,Kryvyi Rih International Airport,medium_airport,48.04330062866211,33.209999084472656,UA,UA-12,Kryvyi Rih,UKDR,KWG,"Kryvyi Rih,UA"
2042,Sevastopol International Airport / Belbek Air Base,medium_airport,44.691822,33.57462,UA,UA-40,Sevastopol,UKFB,UKS,"Sevastopol,UA"
2043,Simferopol International Airport,large_airport,45.0522,33.975101,UA,UA-43,Simferopol,UKFF,SIP,"Simferopol,UA"
2044,Kharkiv International Airport,large_airport,49.924800872802734,36.290000915527344,UA,UA-63,Kharkiv,UKHH,HRK,"Kharkiv,UA"
2045,Cherkasy International Airport,medium_airport,49.41559982299805,31.99530029296875,UA,UA-71,Cherkasy,UKKE,CKC,"Cherkasy,UA"
2046,Khmelnytskyi Airport,medium_airport,49.359699,26.933399,UA,UA-68,Khmelnytskyi,UKLH,HMJ,"Khmelnytskyi,UA"
2047,Ivano-Frankivsk International Airport,medium_airport,48.88420104980469,24.68610000610352,UA,UA-26,Ivano-Frankivsk,UKLI,IFO,"Ivano-Frankivsk,UA"
2048,Lviv International Airport,large_airport,49.8125,23.9561,UA,UA-46,Lviv,UKLL,LWO,"Lviv,UA"
2049,Chernivtsi International Airport,medium_airport,48.2593002319336,25.98080062866211,UA,UA-77,Chernivtsi,UKLN,CWC,"Chernivtsi,UA"
2050,Rivne International Airport,medium_airport,50.60710144042969,26.141599655151367,UA,UA-19,Rivne,UKLR,RWN,"Rivne,UA"
2051,Uzhhorod International Airport,medium_airport,48.6343002319336,22.263399124145508,UA,UA-21,Uzhhorod,UKLU,UDJ,"Uzhhorod,UA"
2052,Kherson International Airport,medium_airport,46.6758,32.506401,UA,UA-65,Kherson,UKOH,KHE,"Kherson,UA"
2053,Cherepovets Airport,medium_airport,59.273601532,38.0158004761,RU,RU-VLG,Cherepovets,ULWC,CEE,"Cherepovets,RU"
2054,Kotlas Airport,medium_airport,61.235801696777344,46.6974983215332,RU,RU-ARK,Kotlas,ULKK,KSZ,"Kotlas,RU"
2055,Murmansk Airport,medium_airport,68.78170013427734,32.75080108642578,RU,RU-MUR,Murmansk,ULMM,MMK,"Murmansk,RU"
2056,Velikiye Luki Airport,medium_airport,56.38109970092773,30.60810089111328,RU,RU-PSK,Velikiye Luki,ULOL,VLU,"Velikiye Luki,RU"
2057,Pskov Airport,medium_airport,57.78390121459961,28.39559936523437,RU,RU-PSK,Pskov,ULOO,PKV,"Pskov,RU"
2058,Petrozavodsk Airport,medium_airport,61.88520050048828,34.15470123291016,RU,RU-KR,Petrozavodsk,ULPB,PES,"Petrozavodsk,RU"
2059,Vologda Airport,medium_airport,59.282501220703125,39.94440078735352,RU,RU-VLG,Vologda,ULWW,VGD,"Vologda,RU"
2060,Brest Airport,medium_airport,52.108299,23.8981,BY,BY-BR,Brest,UMBB,BQT,"Brest,BY"
2061,Khrabrovo Airport,medium_airport,54.88999938964844,20.59259986877441,RU,RU-KGD,Kaliningrad,UMKK,KGD,"Kaliningrad,RU"
2062,Hrodna Airport,medium_airport,53.60200119018555,24.053800582885746,BY,BY-HR,Hrodna,UMMG,GNA,"Hrodna,BY"
2063,Minsk National Airport,large_airport,53.888071,28.039964,BY,BY-MI,Minsk,UMMS,MSQ,"Minsk,BY"
2064,Abakan International Airport,medium_airport,53.740002,91.385002,RU,RU-KK,Abakan,UNAA,ABA,"Abakan,RU"
2065,Barnaul Airport,medium_airport,53.363800048828125,83.53849792480469,RU,RU-ALT,Barnaul,UNBB,BAX,"Barnaul,RU"
2066,Gorno-Altaysk Airport,medium_airport,51.9667015076,85.8332977295,RU,RU-AL,Gorno-Altaysk,UNBG,RGK,"Gorno-Altaysk,RU"
2067,Kemerovo Airport,medium_airport,55.27009963989258,86.1072006225586,RU,RU-KEM,Kemerovo,UNEE,KEJ,"Kemerovo,RU"
2068,Yeniseysk Airport,medium_airport,58.47420120239258,92.1125030517578,RU,RU-KYA,Yeniseysk,UNII,EIE,"Yeniseysk,RU"
2069,Podkamennaya Tunguska Airport,medium_airport,61.589699,89.994003,RU,RU-KYA,Bor,UNIP,TGP,"Bor,RU"
2070,Krasnoyarsk International Airport,large_airport,56.173077,92.492437,RU,RU-KYA,Krasnoyarsk,UNKL,KJA,"Krasnoyarsk,RU"
2071,Achinsk Airport,medium_airport,56.269185,90.57511,RU,RU-KYA,Achinsk,UNKS,ACS,"Achinsk,RU"
2072,Kyzyl Airport,medium_airport,51.66939926147461,94.40059661865234,RU,RU-TY,Kyzyl,UNKY,KYZ,"Kyzyl,RU"
2073,Novosibirsk Tolmachevo Airport,large_airport,55.019756,82.618675,RU,RU-NVS,Novosibirsk,UNNT,OVB,"Novosibirsk,RU"
2074,Omsk Central Airport,medium_airport,54.96699905395508,73.31050109863281,RU,RU-OMS,Omsk,UNOO,OMS,"Omsk,RU"
2075,Strezhevoy Airport,medium_airport,60.709400177,77.66000366210001,RU,RU-TOM,Strezhevoy,UNSS,SWT,"Strezhevoy,RU"
2076,Bogashevo Airport,medium_airport,56.380298614502,85.208297729492,RU,RU-TOM,Tomsk,UNTT,TOF,"Tomsk,RU"
2077,Spichenkovo Airport,medium_airport,53.811401,86.877197,RU,RU-KEM,Novokuznetsk,UNWW,NOZ,"Novokuznetsk,RU"
2078,Dikson Airport,medium_airport,73.51780700683594,80.37966918945312,RU,RU-KYA,Dikson,UODD,DKS,"Dikson,RU"
2079,Khatanga Airport,medium_airport,71.97810363769531,102.49099731445312,RU,RU-KYA,Khatanga,UOHH,HTG,"Khatanga,RU"
2080,Igarka Airport,medium_airport,67.43720245361328,86.62190246582031,RU,RU-KYA,Igarka,UOII,IAA,"Igarka,RU"
2081,Norilsk-Alykel Airport,medium_airport,69.31109619140625,87.33219909667969,RU,RU-KYA,Norilsk,UOOO,NSK,"Norilsk,RU"
2082,Anapa Vityazevo Airport,medium_airport,45.002101898193,37.347301483154,RU,RU-KDA,Anapa,URKA,AAQ,"Anapa,RU"
2083,Yeysk Airport,medium_airport,46.68,38.21,RU,RU-KDA,Yeysk,URKE,EIK,"Yeysk,RU"
2084,Gelendzhik Airport,medium_airport,44.5820926295,38.0124807358,RU,RU-KDA,Gelendzhik,URKG,GDZ,"Gelendzhik,RU"
2085,Krasnodar Pashkovsky International Airport,medium_airport,45.034698486328,39.170501708984,RU,RU-KDA,Krasnodar,URKK,KRR,"Krasnodar,RU"
2086,Uytash Airport,medium_airport,42.81679916381836,47.65230178833008,RU,RU-DA,Makhachkala,URML,MCX,"Makhachkala,RU"
2087,Nalchik Airport,medium_airport,43.51290130615234,43.636600494384766,RU,RU-KB,Nalchik,URMN,NAL,"Nalchik,RU"
2088,Beslan Airport,medium_airport,43.2051010132,44.6066017151,RU,RU-SE,Beslan,URMO,OGZ,"Beslan,RU"
2089,Magas Airport,medium_airport,43.3222999573,45.0125999451,RU,RU-IN,Magas,URMS,IGT,"Magas,RU"
2090,Stavropol Shpakovskoye Airport,medium_airport,45.10919952392578,42.11280059814453,RU,RU-STA,Stavropol,URMT,STW,"Stavropol,RU"
2091,Taganrog Yuzhny Airport,medium_airport,47.1983333,38.8491667,RU,RU-ROS,Taganrog,URRT,TGK,"Taganrog,RU"
2092,Sochi International Airport,large_airport,43.449902,39.9566,RU,RU-KDA,Sochi,URSS,AER,"Sochi,RU"
2093,Astrakhan Airport,medium_airport,46.2832984924,48.0063018799,RU,RU-AST,Astrakhan,URWA,ASF,"Astrakhan,RU"
2094,Elista Airport,medium_airport,46.3739013671875,44.33089828491211,RU,RU-KL,Elista,URWI,ESL,"Elista,RU"
2095,Volgograd International Airport,medium_airport,48.782501220703125,44.34550094604492,RU,RU-VGG,Volgograd,URWW,VOG,"Volgograd,RU"
2096,Williston Basin International Airport,medium_airport,48.258387,-103.748797,US,US-ND,Williston,KXWA,XWA,"Williston,US"
2097,Chelyabinsk Balandino Airport,medium_airport,55.305801,61.5033,RU,RU-CHE,Chelyabinsk,USCC,CEK,"Chelyabinsk,RU"
2098,Magnitogorsk International Airport,medium_airport,53.39310073852539,58.75569915771485,RU,RU-BA,Magnitogorsk,USCM,MQF,"Magnitogorsk,RU"
2099,Salekhard Airport,medium_airport,66.5907974243164,66.61100006103516,RU,RU-YAN,Salekhard,USDD,SLY,"Salekhard,RU"
2100,Khanty Mansiysk Airport,medium_airport,61.02849960327149,69.08609771728516,RU,RU-KHM,Khanty-Mansiysk,USHH,HMA,"Khanty-Mansiysk,RU"
2101,Nyagan Airport,medium_airport,62.110001,65.614998,RU,RU-KHM,Nyagan,USHN,NYA,"Nyagan,RU"
2102,Uray Airport,medium_airport,60.10329818725586,64.82669830322266,RU,RU-KHM,Uray,USHU,URJ,"Uray,RU"
2103,Izhevsk Airport,medium_airport,56.82809829711914,53.45750045776367,RU,RU-UD,Izhevsk,USII,IJK,"Izhevsk,RU"
2104,Pobedilovo Airport,medium_airport,58.503883,49.347831,RU,RU-KIR,Kirov,USKK,KVX,"Kirov,RU"
2105,Nadym Airport,medium_airport,65.48090362548828,72.69889831542969,RU,RU-YAN,Nadym,USMM,NYM,"Nadym,RU"
2106,Nizhnevartovsk Airport,medium_airport,60.94929885864258,76.48359680175781,RU,RU-KHM,Nizhnevartovsk,USNN,NJC,"Nizhnevartovsk,RU"
2107,Perm International Airport,medium_airport,57.914501,56.021198,RU,RU-PER,Perm,USPP,PEE,"Perm,RU"
2108,Nefteyugansk Airport,medium_airport,61.10829925537109,72.6500015258789,RU,RU-KHM,Nefteyugansk,USRN,NFG,"Nefteyugansk,RU"
2109,Noyabrsk Airport,medium_airport,63.18330001831055,75.2699966430664,RU,RU-YAN,Noyabrsk,USRO,NOJ,"Noyabrsk,RU"
2110,Surgut Airport,medium_airport,61.34370040893555,73.40180206298828,RU,RU-KHM,Surgut,USRR,SGC,"Surgut,RU"
2111,Koltsovo Airport,large_airport,56.743099212646,60.802700042725,RU,RU-SVE,Yekaterinburg,USSS,SVX,"Yekaterinburg,RU"
2112,Roshchino International Airport,medium_airport,57.1896018982,65.3243026733,RU,RU-TYU,Tyumen,USTR,TJM,"Tyumen,RU"
2113,Kurgan Airport,medium_airport,55.47529983520508,65.41560363769531,RU,RU-KGN,Kurgan,USUU,KRO,"Kurgan,RU"
2114,Ashgabat International Airport,large_airport,37.986801,58.361,TM,TM-A,Ashgabat,UTAA,ASB,"Ashgabat,TM"
2115,Mary International Airport,medium_airport,37.62353,61.895668,TM,TM-M,Mary,UTAM,MYP,"Mary,TM"
2116,Dushanbe Airport,medium_airport,38.5433006287,68.8249969482,TJ,TJ-RR,Dushanbe,UTDD,DYU,"Dushanbe,TJ"
2117,Khujand Airport,medium_airport,40.215401,69.694702,TJ,TJ-SU,Khujand,UTDL,LBD,"Khujand,TJ"
2118,Bukhara Airport,medium_airport,39.775001525878906,64.4832992553711,UZ,UZ-BU,Bukhara,UTSB,BHK,"Bukhara,UZ"
2119,Samarkand Airport,medium_airport,39.70050048828125,66.98380279541016,UZ,UZ-SA,Samarkand,UTSS,SKD,"Samarkand,UZ"
2120,Tashkent International Airport,large_airport,41.257900238,69.2811965942,UZ,UZ-TO,Tashkent,UTTT,TAS,"Tashkent,UZ"
2121,Kostroma Sokerkino Airport,medium_airport,57.7969017029,41.0194015503,RU,RU-KOS,Kostroma,UUBA,KMW,"Kostroma,RU"
2122,Grabtsevo Airport,medium_airport,54.5499992371,36.3666687012,RU,RU-KLU,Kaluga,UUBC,KLF,"Kaluga,RU"
2123,Ivanovo South Airport,medium_airport,56.93939971923828,40.940799713134766,RU,RU-IVA,Ivanovo,UUBI,IWA,"Ivanovo,RU"
2124,Staroselye Airport,medium_airport,58.10419845581055,38.92940139770508,RU,RU-YAR,Rybinsk,UUBK,RYB,"Rybinsk,RU"
2125,Bryansk Airport,medium_airport,53.214199,34.176399,RU,RU-BRY,Bryansk,UUBP,BZK,"Bryansk,RU"
2126,Zhukovsky International Airport,large_airport,55.553299,38.150002,RU,RU-MOS,Moscow,UUBW,ZIA,"Moscow,RU"
2127,Domodedovo International Airport,large_airport,55.40879821777344,37.90629959106445,RU,RU-MOS,Moscow,UUDD,DME,"Moscow,RU"
2128,Sheremetyevo International Airport,large_airport,55.972599,37.4146,RU,RU-MOS,Moscow,UUEE,SVO,"Moscow,RU"
2129,Ostafyevo International Airport,medium_airport,55.511667,37.507222,RU,RU-MOS,Moscow,UUMO,OSF,"Moscow,RU"
2130,Chkalovskiy Air Base,medium_airport,55.8783,38.061699,RU,RU-MOS,Moscow,UUMU,CKL,"Moscow,RU"
2131,Vnukovo International Airport,large_airport,55.5914993286,37.2615013123,RU,RU-MOS,Moscow,UUWW,VKO,"Moscow,RU"
2132,Migalovo Air Base,medium_airport,56.82469940185547,35.7577018737793,RU,RU-TVE,Tver,UUEM,KLD,"Tver,RU"
2133,Belgorod International Airport,medium_airport,50.643798828125,36.5900993347168,RU,RU-BEL,Belgorod,UUOB,EGO,"Belgorod,RU"
2134,Kursk East Airport,medium_airport,51.7505989074707,36.29560089111328,RU,RU-KRS,Kursk,UUOK,URS,"Kursk,RU"
2135,Lipetsk Airport,medium_airport,52.70280075073242,39.53779983520508,RU,RU-LIP,Lipetsk,UUOL,LPK,"Lipetsk,RU"
2136,Voronezh International Airport,medium_airport,51.81420135498047,39.22959899902344,RU,RU-VOR,Voronezh,UUOO,VOZ,"Voronezh,RU"
2137,Oryol Yuzhny Airport,medium_airport,52.9347000122,36.0022010803,RU,RU-ORL,Orel,UUOR,OEL,"Orel,RU"
2138,Donskoye Airport,medium_airport,52.806098937988,41.482799530029,RU,RU-TAM,Tambov,UUOT,TBW,"Tambov,RU"
2139,Ukhta Airport,medium_airport,63.56689834594727,53.8046989440918,RU,RU-KO,Ukhta,UUYH,UCT,"Ukhta,RU"
2140,Inta Airport,medium_airport,66.053372,60.105786,RU,RU-KO,Inta,UUYI,INA,"Inta,RU"
2141,Pechora Airport,medium_airport,65.12110137939453,57.13079833984375,RU,RU-KO,Pechora,UUYP,PEX,"Pechora,RU"
2142,Usinsk Airport,medium_airport,66.00469970703125,57.3671989440918,RU,RU-KO,Usinsk,UUYS,USK,"Usinsk,RU"
2143,Vorkuta Airport,medium_airport,67.48860168457031,63.99309921264648,RU,RU-KO,Vorkuta,UUYW,VKT,"Vorkuta,RU"
2144,Syktyvkar Airport,medium_airport,61.64699935913086,50.84510040283203,RU,RU-KO,Syktyvkar,UUYY,SCW,"Syktyvkar,RU"
2145,Bugulma Airport,medium_airport,54.63999938964844,52.801700592041016,RU,RU-TA,Bugulma,UWKB,UUA,"Bugulma,RU"
2146,Kazan International Airport,large_airport,55.606201171875,49.278701782227,RU,RU-TA,Kazan,UWKD,KZN,"Kazan,RU"
2147,Begishevo Airport,medium_airport,55.564701080322266,52.09249877929688,RU,RU-TA,Nizhnekamsk,UWKE,NBC,"Nizhnekamsk,RU"
2148,Yoshkar-Ola Airport,medium_airport,56.70059967041016,47.90470123291016,RU,RU-ME,Yoshkar-Ola,UWKJ,JOK,"Yoshkar-Ola,RU"
2149,Cheboksary Airport,medium_airport,56.09030151367188,47.3473014831543,RU,RU-CU,Cheboksary,UWKS,CSY,"Cheboksary,RU"
2150,Zhigansk Airport,medium_airport,66.7965011597,123.361000061,RU,RU-SA,Zhigansk,UEVV,ZIX,"Zhigansk,RU"
